#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Cluster_57_aln       -            456 KY849593.1           -           3899     2e-28   91.5   9.5   1   1   1.4e-28   5.1e-28   90.1   9.5    44   456  1179  1589  1141  1589 0.70 -
Cluster_10_aln       -            594 KY849593.1           -           3899   5.4e-23   73.4   0.0   1   1   2.6e-23   9.6e-23   72.5   0.0   107   400  3408  3708  3337  3719 0.79 -
Cluster_1_aln        -            621 KY849593.1           -           3899   1.2e-21   68.9   0.0   1   1     6e-22   2.2e-21   68.0   0.0   110   468  1724  2101  1697  2120 0.75 -
Cluster_19_aln       -            569 KY849593.1           -           3899   3.6e-20   63.9   0.0   1   1   1.6e-20   5.9e-20   63.2   0.0    42   415  3347  3751  3332  3762 0.74 -
Cluster_61_aln       -            220 KY849593.1           -           3899   1.2e-13   43.4   0.1   1   1   6.3e-14   2.3e-13   42.4   0.1     3   216  2686  2894  2684  2897 0.89 -
Cluster_0_aln        -            903 KY849593.1           -           3899   3.4e-10   30.7   0.0   1   1   2.2e-09     8e-09   26.1   0.0   522   781  3512  3746  3484  3761 0.80 -
Cluster_20_aln       -            683 KY849594.1           -           3899         0 1365.7   0.1   1   1         0         0 1365.3   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 KY849594.1           -           3899         0 1324.1   1.7   1   1         0         0 1323.7   1.7     1   715  3181  3894  3181  3896 0.99 -
Cluster_36_aln       -            498 KY849594.1           -           3899  1.9e-249  820.5   0.2   1   1  7.4e-250  2.7e-249  820.0   0.2     1   498  2684  3180  2684  3180 0.99 -
Cluster_35_aln       -            454 KY849594.1           -           3899  4.2e-222  729.8   7.3   1   1  1.8e-222  6.4e-222  729.1   7.3     8   454  1144  1589  1138  1589 0.99 -
Cluster_23_aln       -            347 KY849594.1           -           3899  1.6e-189  621.4   1.5   1   1  4.5e-190  1.6e-189  621.4   1.5     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 KY849594.1           -           3899  9.7e-176  576.8   0.3   1   1  4.6e-176  1.7e-175  576.0   0.3     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 KY849594.1           -           3899  9.4e-122  397.1   3.8   1   1  4.7e-122  1.7e-121  396.3   3.8     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 KY849594.1           -           3899  4.8e-100  325.6   0.3   1   1  3.6e-100   1.3e-99  324.2   0.3     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 KY849594.1           -           3899   1.1e-83  271.2   0.0   1   1   6.5e-84   2.4e-83  270.1   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 KY849594.1           -           3899   1.8e-47  151.8   6.7   1   1   1.1e-47     4e-47  150.7   6.7     2   100   168   266   167   267 0.97 -
Cluster_21_aln       -            629 KY849594.1           -           3899   4.9e-36  116.3   3.1   1   1   2.3e-36   8.4e-36  115.5   3.1    99   480  1708  2109  1646  2116 0.76 -
Cluster_38_aln       -             70 KY849594.1           -           3899   1.1e-35  113.6   1.7   1   1   3.1e-36   1.1e-35  113.6   1.7     2    70  1064  1132  1063  1132 0.98 -
Cluster_29_aln       -             64 KY849594.1           -           3899   2.3e-35  112.8   0.2   1   1   1.6e-35     6e-35  111.5   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_11_aln       -            627 KY849594.1           -           3899   1.4e-34  111.5   4.1   1   1   6.1e-35   2.2e-34  110.8   4.1    47   479  1648  2110  1632  2118 0.74 -
Cluster_58_aln       -            487 KY849594.1           -           3899   3.1e-32  103.7   0.1   1   1   1.6e-32     6e-32  102.7   0.1     1   478  2684  3166  2684  3176 0.80 -
Cluster_57_aln       -            456 KY849594.1           -           3899   1.7e-28   91.6   9.3   1   1   1.4e-28     5e-28   90.1   9.3    45   456  1180  1589  1141  1589 0.70 -
Cluster_10_aln       -            594 KY849594.1           -           3899   9.6e-24   75.8   0.1   1   1   4.7e-24   1.7e-23   75.0   0.1    64   400  3368  3708  3336  3719 0.79 -
Cluster_1_aln        -            621 KY849594.1           -           3899   1.1e-21   68.9   0.1   1   1   5.8e-22   2.1e-21   68.0   0.1   110   468  1724  2101  1682  2120 0.76 -
Cluster_19_aln       -            569 KY849594.1           -           3899   7.1e-21   66.2   0.0   1   1   3.2e-21   1.2e-20   65.5   0.0    42   415  3347  3751  3332  3762 0.75 -
Cluster_61_aln       -            220 KY849594.1           -           3899   2.4e-13   42.4   0.1   1   1   1.3e-13   4.8e-13   41.4   0.1     3   216  2686  2894  2684  2897 0.89 -
Cluster_0_aln        -            903 KY849594.1           -           3899     2e-10   31.4   0.0   1   1   1.3e-09   4.8e-09   26.9   0.0   522   781  3512  3746  3484  3761 0.79 -
Cluster_20_aln       -            683 KX576461.1           -           3899         0 1365.6   0.1   1   1         0         0 1365.2   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 KX576461.1           -           3899         0 1332.5   3.3   1   1         0         0 1332.1   3.3     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 KX576461.1           -           3899  1.5e-251  827.4   0.0   1   1  5.8e-252  2.1e-251  826.9   0.0     1   498  2684  3180  2684  3180 1.00 -
Cluster_35_aln       -            454 KX576461.1           -           3899  1.4e-225  741.2   5.9   1   1  6.1e-226  2.2e-225  740.5   5.9     7   454  1143  1589  1138  1589 0.99 -
Cluster_23_aln       -            347 KX576461.1           -           3899  4.6e-189  619.9   1.8   1   1  1.3e-189  4.6e-189  619.9   1.8     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 KX576461.1           -           3899  1.1e-173  570.1   0.1   1   1  5.4e-174    2e-173  569.2   0.1     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 KX576461.1           -           3899  8.9e-122  397.2   2.8   1   1  4.6e-122  1.7e-121  396.3   2.8     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 KX576461.1           -           3899   5.5e-99  322.2   0.4   1   1   3.5e-99   1.3e-98  321.0   0.4     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 KX576461.1           -           3899   3.9e-85  275.9   0.1   1   1   2.3e-85   8.5e-85  274.8   0.1     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 KX576461.1           -           3899   1.3e-48  155.5   5.5   1   1   7.2e-49   2.6e-48  154.5   5.5     1   100   167   266   167   267 0.97 -
Cluster_21_aln       -            629 KX576461.1           -           3899   1.1e-36  118.5   2.6   1   1   5.2e-37   1.9e-36  117.7   2.6    99   480  1708  2109  1651  2116 0.78 -
Cluster_29_aln       -             64 KX576461.1           -           3899   1.1e-35  113.9   0.2   1   1   7.5e-36   2.7e-35  112.6   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_11_aln       -            627 KX576461.1           -           3899   1.4e-34  111.6   4.0   1   1   5.9e-35   2.2e-34  110.9   4.0    48   479  1649  2110  1632  2118 0.73 -
Cluster_38_aln       -             70 KX576461.1           -           3899   2.5e-34  109.3   2.2   1   1   6.8e-35   2.5e-34  109.3   2.2     2    70  1064  1132  1063  1132 0.98 -
Cluster_58_aln       -            487 KX576461.1           -           3899   2.8e-31  100.5   0.0   1   1   1.4e-31   5.2e-31   99.6   0.0     1   478  2684  3166  2684  3176 0.78 -
Cluster_57_aln       -            456 KX576461.1           -           3899   2.6e-28   91.1   7.1   1   1   1.6e-28   5.9e-28   89.9   7.1    43   456  1178  1589  1142  1589 0.71 -
Cluster_10_aln       -            594 KX576461.1           -           3899   2.1e-22   71.4   0.1   1   1     1e-22   3.8e-22   70.6   0.1    61   400  3365  3708  3331  3719 0.79 -
Cluster_1_aln        -            621 KX576461.1           -           3899   1.5e-21   68.5   0.0   1   1   7.2e-22   2.6e-21   67.7   0.0   110   468  1724  2101  1697  2120 0.76 -
Cluster_19_aln       -            569 KX576461.1           -           3899   6.7e-19   59.7   0.0   1   1     3e-19   1.1e-18   59.0   0.0    42   413  3347  3749  3331  3761 0.74 -
Cluster_61_aln       -            220 KX576461.1           -           3899   4.1e-14   44.9   0.1   1   1   2.2e-14     8e-14   43.9   0.1     3   216  2686  2894  2684  2897 0.89 -
Cluster_0_aln        -            903 KX576461.1           -           3899     7e-10   29.6   0.1   1   1   4.7e-09   1.7e-08   25.0   0.1   522   779  3512  3744  3484  3752 0.79 -
Cluster_20_aln       -            683 KY132096.1           -           3899         0 1367.1   0.1   1   1         0         0 1366.7   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 KY132096.1           -           3899         0 1325.7   1.6   1   1         0         0 1325.3   1.6     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 KY132096.1           -           3899  2.2e-248  817.0   0.2   1   1  8.5e-249  3.1e-248  816.5   0.2     1   498  2684  3180  2684  3180 0.99 -
Cluster_35_aln       -            454 KY132096.1           -           3899  7.5e-225  738.8   6.0   1   1  3.2e-225  1.2e-224  738.2   6.0     6   454  1142  1589  1138  1589 0.99 -
Cluster_23_aln       -            347 KY132096.1           -           3899    5e-189  619.8   1.9   1   1  1.4e-189    5e-189  619.8   1.9     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 KY132096.1           -           3899  1.3e-174  573.1   0.1   1   1  6.4e-175  2.3e-174  572.3   0.1     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 KY132096.1           -           3899  4.5e-121  394.9   3.2   1   1  2.7e-121  9.8e-121  393.8   3.2     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 KY132096.1           -           3899   3.3e-99  322.9   0.1   1   1   2.2e-99   8.1e-99  321.6   0.1     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 KY132096.1           -           3899   4.2e-86  279.1   0.0   1   1   2.9e-86   1.1e-85  277.7   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 KY132096.1           -           3899   2.8e-48  154.4   6.2   1   1   1.7e-48   6.1e-48  153.3   6.2     2   100   168   266   167   267 0.97 -
Cluster_21_aln       -            629 KY132096.1           -           3899   2.3e-36  117.4   2.5   1   1     1e-36   3.7e-36  116.7   2.5    99   480  1708  2109  1651  2116 0.77 -
Cluster_29_aln       -             64 KY132096.1           -           3899   2.4e-35  112.7   0.1   1   1   1.7e-35   6.1e-35  111.4   0.1     1    64  2273  2336  2273  2336 0.99 -
Cluster_38_aln       -             70 KY132096.1           -           3899   1.5e-34  109.9   2.1   1   1   4.2e-35   1.5e-34  109.9   2.1     2    70  1064  1132  1063  1132 0.98 -
Cluster_11_aln       -            627 KY132096.1           -           3899   3.6e-34  110.2   3.8   1   1   1.5e-34   5.5e-34  109.6   3.8    48   479  1649  2110  1632  2118 0.73 -
Cluster_58_aln       -            487 KY132096.1           -           3899   1.7e-33  107.8   0.1   1   1   8.9e-34   3.3e-33  106.9   0.1     1   478  2684  3166  2684  3176 0.78 -
Cluster_57_aln       -            456 KY132096.1           -           3899   8.6e-28   89.4  10.5   1   1   1.1e-27   3.9e-27   87.2  10.5    41   456  1176  1589  1140  1589 0.72 -
Cluster_10_aln       -            594 KY132096.1           -           3899   7.8e-23   72.8   0.0   1   1   3.8e-23   1.4e-22   72.0   0.0    62   400  3366  3708  3345  3719 0.80 -
Cluster_1_aln        -            621 KY132096.1           -           3899   2.9e-21   67.6   0.0   1   1   1.3e-21   4.9e-21   66.8   0.0   110   468  1724  2101  1697  2120 0.76 -
Cluster_19_aln       -            569 KY132096.1           -           3899     8e-20   62.8   0.0   1   1   3.5e-20   1.3e-19   62.1   0.0    43   413  3348  3749  3333  3762 0.75 -
Cluster_61_aln       -            220 KY132096.1           -           3899   3.1e-14   45.3   0.0   1   1   1.6e-14   5.9e-14   44.4   0.0     3   216  2686  2894  2684  2897 0.90 -
Cluster_0_aln        -            903 KY132096.1           -           3899   6.4e-10   29.8   0.0   1   1   3.9e-09   1.4e-08   25.3   0.0   522   781  3512  3746  3484  3762 0.79 -
Cluster_20_aln       -            683 KU504339.1           -           3899         0 1367.1   0.1   1   1         0         0 1366.7   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 KU504339.1           -           3899         0 1329.7   1.7   1   1         0         0 1329.3   1.7     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 KU504339.1           -           3899  2.9e-246  810.0   0.0   1   1  1.1e-246  4.1e-246  809.5   0.0     1   498  2684  3180  2684  3180 0.99 -
Cluster_35_aln       -            454 KU504339.1           -           3899  6.2e-225  739.1   5.5   1   1  2.5e-225  9.1e-225  738.5   5.5     5   454  1141  1589  1137  1589 0.99 -
Cluster_23_aln       -            347 KU504339.1           -           3899  4.9e-189  619.8   2.1   1   1  1.3e-189  4.9e-189  619.8   2.1     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 KU504339.1           -           3899  2.7e-174  572.1   0.1   1   1  1.3e-174  4.8e-174  571.2   0.1     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 KU504339.1           -           3899    4e-121  395.1   2.9   1   1  2.4e-121  8.8e-121  394.0   2.9     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 KU504339.1           -           3899   4.5e-99  322.5   0.1   1   1   2.9e-99   1.1e-98  321.2   0.1     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 KU504339.1           -           3899     2e-85  276.9   0.0   1   1   1.2e-85   4.6e-85  275.7   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 KU504339.1           -           3899   1.1e-47  152.5   6.7   1   1   6.3e-48   2.3e-47  151.5   6.7     2   100   168   266   167   267 0.97 -
Cluster_21_aln       -            629 KU504339.1           -           3899   1.9e-36  117.7   2.6   1   1   8.4e-37   3.1e-36  117.0   2.6    99   480  1708  2109  1651  2116 0.77 -
Cluster_29_aln       -             64 KU504339.1           -           3899   2.2e-35  112.8   0.2   1   1   1.5e-35   5.6e-35  111.6   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_38_aln       -             70 KU504339.1           -           3899   1.5e-34  109.9   2.1   1   1   4.2e-35   1.5e-34  109.9   2.1     2    70  1064  1132  1063  1132 0.98 -
Cluster_11_aln       -            627 KU504339.1           -           3899   3.2e-34  110.4   3.9   1   1   1.3e-34   4.9e-34  109.7   3.9    48   479  1649  2110  1632  2118 0.73 -
Cluster_58_aln       -            487 KU504339.1           -           3899   1.6e-31  101.4   0.0   1   1   8.1e-32     3e-31  100.4   0.0     1   478  2684  3166  2684  3176 0.80 -
Cluster_57_aln       -            456 KU504339.1           -           3899   2.5e-29   94.4   5.1   1   1   1.6e-29   5.8e-29   93.2   5.1   198   456  1327  1589  1140  1589 0.78 -
Cluster_10_aln       -            594 KU504339.1           -           3899   1.6e-22   71.8   0.1   1   1     8e-23   2.9e-22   70.9   0.1    81   400  3385  3708  3339  3719 0.78 -
Cluster_1_aln        -            621 KU504339.1           -           3899   2.3e-21   67.9   0.0   1   1   1.2e-21   4.3e-21   67.0   0.0   110   468  1724  2101  1697  2120 0.76 -
Cluster_19_aln       -            569 KU504339.1           -           3899   1.3e-19   62.0   0.0   1   1     6e-20   2.2e-19   61.3   0.0    42   420  3347  3757  3332  3762 0.75 -
Cluster_61_aln       -            220 KU504339.1           -           3899     5e-14   44.6   0.0   1   1   2.6e-14   9.6e-14   43.7   0.0     3   216  2686  2894  2684  2897 0.89 -
Cluster_0_aln        -            903 KU504339.1           -           3899   6.7e-10   29.7   0.0   1   1   4.6e-09   1.7e-08   25.1   0.0   521   783  3511  3748  3484  3761 0.79 -
Cluster_20_aln       -            683 LT158401.1           -           3899         0 1362.6   0.1   1   1         0         0 1362.2   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 LT158401.1           -           3899         0 1326.1   1.6   1   1         0         0 1325.7   1.6     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 LT158401.1           -           3899  6.7e-251  825.3   0.3   1   1  2.6e-251  9.6e-251  824.8   0.3     1   498  2684  3180  2684  3180 0.99 -
Cluster_35_aln       -            454 LT158401.1           -           3899  3.3e-221  726.8   8.0   1   1  1.4e-221  5.1e-221  726.2   8.0     8   454  1144  1589  1138  1589 0.99 -
Cluster_23_aln       -            347 LT158401.1           -           3899  9.1e-189  618.9   1.3   1   1  2.5e-189  9.1e-189  618.9   1.3     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 LT158401.1           -           3899  4.9e-175  574.5   0.3   1   1  2.4e-175  8.8e-175  573.7   0.3     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 LT158401.1           -           3899  4.8e-121  394.8   3.9   1   1  2.5e-121  9.1e-121  393.9   3.9     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 LT158401.1           -           3899    9e-100  324.7   0.3   1   1  7.1e-100   2.6e-99  323.2   0.3     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 LT158401.1           -           3899   3.2e-86  279.5   0.1   1   1   1.9e-86   6.9e-86  278.4   0.1     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 LT158401.1           -           3899   1.9e-47  151.8   6.4   1   1   1.2e-47   4.5e-47  150.5   6.4     1   100   167   266   167   267 0.97 -
Cluster_21_aln       -            629 LT158401.1           -           3899   4.3e-36  116.5   2.5   1   1   1.9e-36   7.1e-36  115.8   2.5    99   480  1708  2109  1651  2116 0.77 -
Cluster_58_aln       -            487 LT158401.1           -           3899   7.2e-36  115.7   0.1   1   1   3.7e-36   1.3e-35  114.8   0.1     1   478  2684  3166  2684  3176 0.79 -
Cluster_29_aln       -             64 LT158401.1           -           3899   2.1e-35  112.9   0.2   1   1   1.5e-35   5.6e-35  111.6   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_38_aln       -             70 LT158401.1           -           3899     3e-35  112.2   2.2   1   1   8.1e-36     3e-35  112.2   2.2     2    70  1064  1132  1063  1132 0.98 -
Cluster_11_aln       -            627 LT158401.1           -           3899   1.6e-34  111.3   3.8   1   1     7e-35   2.6e-34  110.7   3.8    48   479  1649  2110  1632  2118 0.73 -
Cluster_57_aln       -            456 LT158401.1           -           3899   4.1e-28   90.4   9.4   1   1   3.8e-28   1.4e-27   88.7   9.4    44   456  1179  1589  1139  1589 0.70 -
Cluster_10_aln       -            594 LT158401.1           -           3899   1.5e-23   75.2   0.2   1   1   7.3e-24   2.7e-23   74.4   0.2    63   400  3367  3708  3313  3719 0.80 -
Cluster_1_aln        -            621 LT158401.1           -           3899   1.1e-21   68.9   0.1   1   1   5.7e-22   2.1e-21   68.0   0.1   110   468  1724  2101  1697  2120 0.75 -
Cluster_19_aln       -            569 LT158401.1           -           3899     2e-20   64.7   0.0   1   1   9.1e-21   3.3e-20   64.0   0.0    42   416  3347  3752  3332  3762 0.75 -
Cluster_61_aln       -            220 LT158401.1           -           3899   5.7e-14   44.4   0.1   1   1     3e-14   1.1e-13   43.5   0.1     3   216  2686  2894  2684  2897 0.88 -
Cluster_0_aln        -            903 LT158401.1           -           3899   4.1e-10   30.4   0.0   1   1   2.7e-09     1e-08   25.8   0.0   522   779  3512  3744  3484  3752 0.79 -
Cluster_20_aln       -            683 KP343640.1           -           3899         0 1366.4   0.1   1   1         0         0 1366.0   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 KP343640.1           -           3899         0 1328.1   2.1   1   1         0         0 1327.7   2.1     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 KP343640.1           -           3899  2.7e-250  823.3   0.3   1   1    1e-250  3.8e-250  822.8   0.3     1   498  2684  3180  2684  3180 0.99 -
Cluster_35_aln       -            454 KP343640.1           -           3899    4e-224  736.4   6.1   1   1  1.6e-224  5.8e-224  735.9   6.1     6   454  1142  1589  1137  1589 0.99 -
Cluster_23_aln       -            347 KP343640.1           -           3899  1.5e-188  618.2   1.8   1   1  4.1e-189  1.5e-188  618.2   1.8     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 KP343640.1           -           3899  1.2e-174  573.2   0.3   1   1    6e-175  2.2e-174  572.4   0.3     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 KP343640.1           -           3899  4.4e-121  394.9   2.7   1   1  2.7e-121    1e-120  393.8   2.7     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 KP343640.1           -           3899   5.5e-99  322.2   0.2   1   1   3.6e-99   1.3e-98  321.0   0.2     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 KP343640.1           -           3899   1.4e-84  274.1   0.0   1   1   8.6e-85   3.1e-84  273.0   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 KP343640.1           -           3899   4.4e-47  150.6   6.3   1   1   2.6e-47   9.6e-47  149.5   6.3     2   100   168   266   167   267 0.96 -
Cluster_21_aln       -            629 KP343640.1           -           3899   2.5e-36  117.3   2.5   1   1   1.1e-36   4.1e-36  116.6   2.5    99   480  1708  2109  1651  2116 0.77 -
Cluster_29_aln       -             64 KP343640.1           -           3899   2.9e-35  112.5   0.2   1   1   2.1e-35   7.6e-35  111.1   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_38_aln       -             70 KP343640.1           -           3899   1.2e-34  110.3   1.0   1   1   3.3e-35   1.2e-34  110.3   1.0     2    70  1064  1132  1063  1132 0.98 -
Cluster_11_aln       -            627 KP343640.1           -           3899   4.4e-34  109.9   3.8   1   1   1.9e-34   6.9e-34  109.2   3.8    48   479  1649  2110  1632  2118 0.73 -
Cluster_58_aln       -            487 KP343640.1           -           3899   3.3e-33  106.9   0.2   1   1   1.6e-33   5.9e-33  106.0   0.2     1   478  2684  3166  2684  3176 0.81 -
Cluster_57_aln       -            456 KP343640.1           -           3899   1.6e-27   88.5   6.6   1   1   9.6e-28   3.5e-27   87.3   6.6   133   456  1258  1589  1138  1589 0.73 -
Cluster_10_aln       -            594 KP343640.1           -           3899   8.2e-23   72.7   0.1   1   1     4e-23   1.5e-22   71.9   0.1    79   400  3383  3708  3337  3719 0.79 -
Cluster_1_aln        -            621 KP343640.1           -           3899   3.3e-21   67.4   0.0   1   1   1.5e-21   5.7e-21   66.6   0.0   110   468  1724  2101  1697  2120 0.76 -
Cluster_19_aln       -            569 KP343640.1           -           3899   1.9e-19   61.6   0.0   1   1   8.4e-20   3.1e-19   60.8   0.0    42   413  3347  3749  3332  3762 0.75 -
Cluster_61_aln       -            220 KP343640.1           -           3899     7e-14   44.1   0.1   1   1   3.7e-14   1.4e-13   43.2   0.1     3   216  2686  2894  2684  2897 0.88 -
Cluster_0_aln        -            903 KP343640.1           -           3899   5.5e-10   30.0   0.0   1   1   3.6e-09   1.3e-08   25.4   0.0   522   782  3512  3747  3484  3762 0.79 -
Cluster_20_aln       -            683 KU556758.1           -           3899         0 1363.4   0.1   1   1         0         0 1363.0   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 KU556758.1           -           3899         0 1326.9   1.4   1   1         0         0 1326.5   1.4     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 KU556758.1           -           3899  3.6e-247  812.9   0.1   1   1  1.4e-247  5.2e-247  812.4   0.1     1   498  2684  3180  2684  3180 0.99 -
Cluster_35_aln       -            454 KU556758.1           -           3899  7.6e-225  738.8   4.1   1   1  3.1e-225  1.1e-224  738.2   4.1     5   454  1141  1589  1137  1589 0.99 -
Cluster_23_aln       -            347 KU556758.1           -           3899  3.4e-189  620.4   1.6   1   1  9.2e-190  3.4e-189  620.4   1.6     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 KU556758.1           -           3899  1.5e-174  572.9   0.1   1   1  7.6e-175  2.8e-174  572.0   0.1     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 KU556758.1           -           3899  6.1e-121  394.5   3.0   1   1  3.6e-121  1.3e-120  393.4   3.0     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 KU556758.1           -           3899   6.7e-99  321.9   0.2   1   1   4.5e-99   1.6e-98  320.6   0.2     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 KU556758.1           -           3899   2.9e-86  279.6   0.0   1   1   1.7e-86   6.4e-86  278.5   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 KU556758.1           -           3899   2.1e-48  154.8   5.8   1   1   1.2e-48   4.6e-48  153.7   5.8     2   100   168   266   167   267 0.97 -
Cluster_21_aln       -            629 KU556758.1           -           3899   1.4e-36  118.1   2.7   1   1   7.8e-37   2.9e-36  117.1   2.7    99   480  1708  2109  1651  2116 0.77 -
Cluster_29_aln       -             64 KU556758.1           -           3899   3.1e-35  112.4   0.2   1   1   2.1e-35   7.6e-35  111.1   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_38_aln       -             70 KU556758.1           -           3899   2.1e-34  109.5   1.7   1   1   5.7e-35   2.1e-34  109.5   1.7     2    70  1064  1132  1063  1132 0.98 -
Cluster_11_aln       -            627 KU556758.1           -           3899   2.6e-34  110.6   4.0   1   1   1.1e-34   4.1e-34  110.0   4.0    48   479  1649  2110  1632  2118 0.73 -
Cluster_58_aln       -            487 KU556758.1           -           3899   3.5e-32  103.5   0.0   1   1   1.7e-32   6.2e-32  102.7   0.0     1   478  2684  3166  2684  3176 0.80 -
Cluster_57_aln       -            456 KU556758.1           -           3899   2.3e-28   91.2   6.4   1   1   1.7e-28   6.1e-28   89.8   6.4    19   456  1151  1589  1136  1589 0.71 -
Cluster_10_aln       -            594 KU556758.1           -           3899   9.8e-23   72.5   0.1   1   1   4.7e-23   1.7e-22   71.7   0.1    65   400  3369  3708  3336  3719 0.79 -
Cluster_1_aln        -            621 KU556758.1           -           3899   1.4e-21   68.6   0.1   1   1   6.4e-22   2.3e-21   67.9   0.1   110   468  1724  2101  1697  2120 0.76 -
Cluster_19_aln       -            569 KU556758.1           -           3899   1.7e-19   61.7   0.0   1   1   7.6e-20   2.8e-19   61.0   0.0    42   413  3347  3749  3332  3762 0.75 -
Cluster_61_aln       -            220 KU556758.1           -           3899     2e-13   42.6   0.0   1   1     1e-13   3.8e-13   41.7   0.0     3   216  2686  2894  2684  2897 0.89 -
Cluster_0_aln        -            903 KU556758.1           -           3899   1.5e-09   28.5   0.0   1   1     1e-08   3.7e-08   23.9   0.0   522   771  3512  3736  3484  3755 0.78 -
Cluster_20_aln       -            683 KT716271.1           -           3899         0 1354.1   0.3   1   1         0         0 1353.6   0.3     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 KT716271.1           -           3899         0 1320.1   2.3   1   1         0         0 1319.7   2.3     1   715  3181  3894  3181  3896 0.99 -
Cluster_36_aln       -            498 KT716271.1           -           3899  4.4e-248  816.0   0.0   1   1  1.8e-248  6.5e-248  815.4   0.0     1   498  2684  3180  2684  3180 1.00 -
Cluster_35_aln       -            454 KT716271.1           -           3899  1.5e-216  711.4   4.1   1   1    6e-217  2.2e-216  710.9   4.1     7   454  1143  1589  1137  1589 0.99 -
Cluster_23_aln       -            347 KT716271.1           -           3899  3.8e-188  616.9   2.6   1   1    1e-188  3.8e-188  616.9   2.6     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 KT716271.1           -           3899  1.1e-171  563.5   0.0   1   1  5.2e-172  1.9e-171  562.7   0.0     2   373   691  1061   690  1062 0.99 -
