#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Cluster_61_aln       -            220 MK216749.1           -           3636  4.7e-125  407.6   0.0   1   1    2e-125  7.8e-125  406.9   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MK216749.1           -           3636   4.8e-91  295.6   1.0   1   1   2.6e-91   9.8e-91  294.6   1.0     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MK216749.1           -           3636   2.9e-84  274.5   0.4   1   1   1.6e-84     6e-84  273.5   0.4     3   211   294   498   292   509 0.95 -
Cluster_27_aln       -            198 MK216749.1           -           3636   1.4e-72  236.0   6.6   1   1   3.5e-73   1.4e-72  236.0   6.6     3   198   504   700   502   700 0.99 -
Cluster_24_aln       -            374 MK216749.1           -           3636   1.5e-55  181.3   7.0   1   1   3.8e-56   1.5e-55  181.3   7.0   100   372   699   940   695   942 0.89 -
Cluster_11_aln       -            627 MK216749.1           -           3636   2.1e-40  130.7   2.3   1   1     9e-41   3.5e-40  130.0   2.3    44   477  1374  1839  1358  1857 0.77 -
Cluster_21_aln       -            629 MK216749.1           -           3636     5e-38  122.9   1.1   1   1     2e-38   7.7e-38  122.3   1.1   129   486  1471  1845  1371  1862 0.76 -
Cluster_28_aln       -            101 MK216749.1           -           3636   1.9e-31  100.4   4.8   1   1   1.6e-31   6.4e-31   98.7   4.8     5    98   189   286   185   289 0.91 -
Cluster_29_aln       -             64 MK216749.1           -           3636   6.8e-27   85.7   0.1   1   1   4.3e-27   1.6e-26   84.4   0.1     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MK216749.1           -           3636   1.7e-20   65.2   0.0   1   1   8.8e-21   3.4e-20   64.2   0.0     1   210  2413  2627  2413  2631 0.87 -
Cluster_19_aln       -            569 MK216749.1           -           3636   6.2e-19   59.8   0.0   1   1   2.6e-19     1e-18   59.1   0.0    43   411  3082  3478  3073  3490 0.77 -
Cluster_10_aln       -            594 MK216749.1           -           3636   1.7e-16   51.9   0.0   1   1     8e-17   3.1e-16   51.1   0.0   116   330  3151  3370  3138  3419 0.79 -
Cluster_1_aln        -            621 MK216749.1           -           3636   1.5e-15   48.7   0.3   1   1   6.5e-16   2.5e-15   48.0   0.3   128   481  1472  1842  1365  1862 0.70 -
Cluster_58_aln       -            487 MK216749.1           -           3636   1.3e-09   29.1   0.0   1   1   7.8e-10     3e-09   27.9   0.0     5   211  2416  2627  2413  2635 0.78 -
Cluster_20_aln       -            683 MK216750.1           -           3636         0 1088.7   4.4   1   1         0         0 1088.4   4.4     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MK216750.1           -           3636         0 1030.1   0.1   1   1         0         0 1029.5   0.1    10   690  2924  3604  2918  3629 0.96 -
Cluster_56_aln       -            359 MK216750.1           -           3636    3e-208  683.3  18.6   1   1  2.7e-208  1.1e-207  681.5  18.7     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MK216750.1           -           3636  5.9e-144  471.6   1.1   1   1  1.5e-144  5.9e-144  471.6   1.1     5   345  2078  2410  2074  2412 0.95 -
Cluster_61_aln       -            220 MK216750.1           -           3636  4.7e-125  407.6   0.0   1   1    2e-125  7.8e-125  406.9   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MK216750.1           -           3636   8.6e-92  298.0   1.0   1   1   4.5e-92   1.7e-91  297.0   1.0     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MK216750.1           -           3636   2.8e-84  274.5   0.4   1   1   1.5e-84   5.9e-84  273.5   0.4     3   211   294   498   292   509 0.95 -
Cluster_27_aln       -            198 MK216750.1           -           3636   1.4e-72  236.0   6.6   1   1   3.5e-73   1.4e-72  236.0   6.6     3   198   504   700   502   700 0.99 -
Cluster_24_aln       -            374 MK216750.1           -           3636   2.9e-55  180.4   7.6   1   1   7.5e-56   2.9e-55  180.4   7.6   101   372   700   940   695   942 0.87 -
Cluster_11_aln       -            627 MK216750.1           -           3636   2.1e-40  130.7   2.3   1   1     9e-41   3.5e-40  130.0   2.3    44   477  1374  1839  1358  1857 0.77 -
Cluster_21_aln       -            629 MK216750.1           -           3636     5e-38  122.9   1.1   1   1     2e-38   7.7e-38  122.3   1.1   129   486  1471  1845  1371  1862 0.76 -
Cluster_28_aln       -            101 MK216750.1           -           3636   1.9e-31  100.4   4.8   1   1   1.6e-31   6.4e-31   98.7   4.8     5    98   189   286   185   289 0.91 -
Cluster_29_aln       -             64 MK216750.1           -           3636   7.1e-27   85.6   0.1   1   1   4.3e-27   1.6e-26   84.4   0.1     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MK216750.1           -           3636   1.7e-20   65.2   0.0   1   1   8.8e-21   3.4e-20   64.2   0.0     1   210  2413  2627  2413  2631 0.87 -
Cluster_19_aln       -            569 MK216750.1           -           3636   6.2e-19   59.8   0.0   1   1   2.6e-19     1e-18   59.1   0.0    43   411  3082  3478  3073  3490 0.77 -
Cluster_10_aln       -            594 MK216750.1           -           3636   1.7e-16   51.9   0.0   1   1     8e-17   3.1e-16   51.1   0.0   116   330  3151  3370  3138  3419 0.79 -
Cluster_1_aln        -            621 MK216750.1           -           3636   1.5e-15   48.7   0.3   1   1   6.5e-16   2.5e-15   48.0   0.3   128   481  1472  1842  1365  1862 0.70 -
Cluster_58_aln       -            487 MK216750.1           -           3636   1.3e-09   29.1   0.0   1   1   7.8e-10     3e-09   27.9   0.0     5   211  2416  2627  2413  2635 0.78 -
Cluster_20_aln       -            683 MK216751.1           -           3636         0 1088.5   4.6   1   1         0         0 1088.2   4.6     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MK216751.1           -           3636         0 1031.2   0.1   1   1         0         0 1030.5   0.1    10   690  2924  3604  2918  3629 0.96 -
Cluster_56_aln       -            359 MK216751.1           -           3636  2.7e-208  683.5  18.4   1   1  2.3e-208  9.3e-208  681.7  18.5     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MK216751.1           -           3636  5.9e-144  471.6   1.1   1   1  1.5e-144  5.9e-144  471.6   1.1     5   345  2078  2410  2074  2412 0.95 -
Cluster_61_aln       -            220 MK216751.1           -           3636    2e-123  402.3   0.0   1   1    8e-124  3.3e-123  401.6   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MK216751.1           -           3636   8.6e-92  298.0   1.0   1   1   4.3e-92   1.7e-91  297.0   1.0     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MK216751.1           -           3636   3.7e-84  274.2   0.4   1   1   1.9e-84   7.5e-84  273.2   0.4     3   211   294   498   292   509 0.95 -
Cluster_27_aln       -            198 MK216751.1           -           3636   9.5e-73  236.5   6.5   1   1   2.3e-73   9.5e-73  236.5   6.5     3   198   504   700   502   700 0.99 -
Cluster_24_aln       -            374 MK216751.1           -           3636   1.6e-55  181.2   8.1   1   1     4e-56   1.6e-55  181.2   8.1   101   372   700   940   695   942 0.88 -
Cluster_11_aln       -            627 MK216751.1           -           3636   1.8e-40  131.0   2.1   1   1     7e-41   2.8e-40  130.3   2.1    44   477  1374  1839  1358  1858 0.76 -
Cluster_21_aln       -            629 MK216751.1           -           3636   5.2e-38  122.8   1.0   1   1     2e-38   8.2e-38  122.2   1.0   129   486  1471  1845  1371  1862 0.76 -
Cluster_28_aln       -            101 MK216751.1           -           3636   1.9e-31  100.4   4.8   1   1   1.6e-31   6.4e-31   98.7   4.8     5    98   189   286   185   289 0.91 -
Cluster_29_aln       -             64 MK216751.1           -           3636     7e-27   85.6   0.1   1   1   4.1e-27   1.6e-26   84.4   0.1     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MK216751.1           -           3636   2.2e-20   64.9   0.0   1   1   1.5e-20     6e-20   63.4   0.0     1   210  2413  2627  2413  2630 0.90 -
Cluster_19_aln       -            569 MK216751.1           -           3636   2.2e-19   61.3   0.0   1   1     9e-20   3.7e-19   60.6   0.0    43   411  3082  3478  3073  3490 0.77 -
Cluster_10_aln       -            594 MK216751.1           -           3636   1.7e-16   51.9   0.0   1   1   7.5e-17     3e-16   51.1   0.0   116   330  3151  3370  3138  3419 0.79 -
Cluster_1_aln        -            621 MK216751.1           -           3636   1.4e-15   48.8   0.2   1   1   5.6e-16   2.3e-15   48.1   0.2   128   482  1472  1843  1365  1862 0.70 -
Cluster_58_aln       -            487 MK216751.1           -           3636   8.1e-09   26.4   0.0   1   1   4.9e-09     2e-08   25.1   0.0     5   211  2416  2627  2413  2636 0.76 -
Cluster_20_aln       -            683 MK216752.1           -           3636         0 1088.7   4.4   1   1         0         0 1088.4   4.4     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MK216752.1           -           3636         0 1030.1   0.1   1   1         0         0 1029.5   0.1    10   691  2924  3605  2918  3631 0.96 -
Cluster_56_aln       -            359 MK216752.1           -           3636  2.6e-208  683.5  18.4   1   1  2.4e-208  9.3e-208  681.7  18.5     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MK216752.1           -           3636  5.9e-144  471.6   1.1   1   1  1.5e-144  5.9e-144  471.6   1.1     5   345  2078  2410  2074  2412 0.95 -
Cluster_61_aln       -            220 MK216752.1           -           3636  6.6e-125  407.1   0.0   1   1  2.9e-125  1.1e-124  406.4   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MK216752.1           -           3636     8e-92  298.1   0.9   1   1   4.3e-92   1.6e-91  297.1   0.9     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MK216752.1           -           3636   2.4e-83  271.5   0.5   1   1   1.3e-83   4.9e-83  270.5   0.5     3   211   294   498   292   509 0.95 -
Cluster_27_aln       -            198 MK216752.1           -           3636   5.8e-72  234.0   6.4   1   1   1.5e-72   5.8e-72  234.0   6.4     3   198   504   700   502   700 0.99 -
Cluster_24_aln       -            374 MK216752.1           -           3636   1.5e-55  181.3   8.0   1   1   3.9e-56   1.5e-55  181.3   8.0   100   372   699   940   695   942 0.89 -
Cluster_11_aln       -            627 MK216752.1           -           3636   2.1e-40  130.7   2.3   1   1     9e-41   3.5e-40  130.0   2.3    44   477  1374  1839  1358  1857 0.77 -
Cluster_21_aln       -            629 MK216752.1           -           3636     5e-38  122.9   1.1   1   1     2e-38   7.7e-38  122.3   1.1   129   486  1471  1845  1371  1862 0.76 -
Cluster_28_aln       -            101 MK216752.1           -           3636   1.9e-31  100.4   4.8   1   1   1.6e-31   6.4e-31   98.7   4.8     5    98   189   286   185   289 0.91 -
Cluster_29_aln       -             64 MK216752.1           -           3636   7.1e-27   85.6   0.1   1   1   4.3e-27   1.6e-26   84.4   0.1     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MK216752.1           -           3636   2.1e-20   65.0   0.0   1   1   1.1e-20   4.1e-20   64.0   0.0     1   210  2413  2627  2413  2631 0.87 -
Cluster_19_aln       -            569 MK216752.1           -           3636   4.1e-19   60.4   0.0   1   1   1.7e-19   6.7e-19   59.7   0.0    43   411  3082  3478  3073  3490 0.77 -
Cluster_10_aln       -            594 MK216752.1           -           3636   1.4e-16   52.2   0.0   1   1   6.5e-17   2.5e-16   51.3   0.0   116   331  3151  3371  3138  3421 0.79 -
Cluster_1_aln        -            621 MK216752.1           -           3636   1.5e-15   48.7   0.3   1   1   6.5e-16   2.5e-15   48.0   0.3   128   481  1472  1842  1365  1862 0.70 -
Cluster_58_aln       -            487 MK216752.1           -           3636   4.6e-09   27.3   0.0   1   1   2.7e-09     1e-08   26.1   0.0     5   211  2416  2627  2413  2636 0.77 -
Cluster_20_aln       -            683 MK216753.1           -           3636         0 1086.4   4.0   1   1         0         0 1086.0   4.0     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MK216753.1           -           3636         0 1032.1   0.2   1   1         0         0 1031.5   0.2    10   691  2924  3605  2918  3631 0.96 -
Cluster_56_aln       -            359 MK216753.1           -           3636  7.2e-209  685.4  18.3   1   1  6.6e-209  2.5e-208  683.6  18.5     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MK216753.1           -           3636  5.9e-144  471.6   1.1   1   1  1.5e-144  5.9e-144  471.6   1.1     5   345  2078  2410  2074  2412 0.95 -
Cluster_61_aln       -            220 MK216753.1           -           3636  3.1e-125  408.2   0.0   1   1  1.4e-125  5.2e-125  407.5   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MK216753.1           -           3636     8e-92  298.1   0.9   1   1   4.3e-92   1.6e-91  297.1   0.9     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MK216753.1           -           3636   2.4e-83  271.5   0.5   1   1   1.3e-83   4.9e-83  270.5   0.5     3   211   294   498   292   509 0.95 -
Cluster_27_aln       -            198 MK216753.1           -           3636   5.8e-72  234.0   6.4   1   1   1.5e-72   5.8e-72  234.0   6.4     3   198   504   700   502   700 0.99 -
Cluster_24_aln       -            374 MK216753.1           -           3636   4.4e-56  183.1   8.0   1   1   1.1e-56   4.4e-56  183.1   8.0   100   372   699   940   695   942 0.89 -
Cluster_11_aln       -            627 MK216753.1           -           3636     1e-39  128.5   2.0   1   1   4.4e-40   1.7e-39  127.8   2.0    44   477  1374  1839  1358  1857 0.76 -
Cluster_21_aln       -            629 MK216753.1           -           3636   3.4e-37  120.1   0.9   1   1   1.4e-37   5.3e-37  119.5   0.9   129   486  1471  1845  1371  1862 0.75 -
Cluster_28_aln       -            101 MK216753.1           -           3636   1.9e-31  100.4   4.8   1   1   1.6e-31   6.4e-31   98.7   4.8     5    98   189   286   185   289 0.91 -
Cluster_29_aln       -             64 MK216753.1           -           3636   7.1e-27   85.6   0.1   1   1   4.3e-27   1.6e-26   84.4   0.1     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MK216753.1           -           3636   1.8e-20   65.2   0.0   1   1   1.2e-20   4.6e-20   63.8   0.0     1   210  2413  2627  2413  2631 0.87 -
Cluster_19_aln       -            569 MK216753.1           -           3636   2.2e-19   61.3   0.0   1   1   9.5e-20   3.7e-19   60.6   0.0    43   411  3082  3478  3073  3490 0.77 -
Cluster_10_aln       -            594 MK216753.1           -           3636   1.7e-16   51.9   0.0   1   1   7.9e-17     3e-16   51.1   0.0   116   330  3151  3370  3138  3419 0.79 -
Cluster_1_aln        -            621 MK216753.1           -           3636   3.6e-15   47.4   0.2   1   1   1.5e-15   5.9e-15   46.7   0.2   128   481  1472  1842  1365  1862 0.70 -
Cluster_58_aln       -            487 MK216753.1           -           3636   1.6e-09   28.8   0.0   1   1   9.8e-10   3.8e-09   27.5   0.0     5   211  2416  2627  2413  2636 0.78 -
Cluster_20_aln       -            683 MK216754.1           -           3636         0 1087.8   4.2   1   1         0         0 1087.4   4.2     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MK216754.1           -           3636         0 1031.2   0.1   1   1         0         0 1030.5   0.1    10   690  2924  3604  2918  3629 0.96 -
Cluster_56_aln       -            359 MK216754.1           -           3636  9.1e-208  681.7  19.0   1   1  8.3e-208  3.2e-207  679.9  19.2     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MK216754.1           -           3636  5.9e-144  471.6   1.1   1   1  1.5e-144  5.9e-144  471.6   1.1     5   345  2078  2410  2074  2412 0.95 -
Cluster_61_aln       -            220 MK216754.1           -           3636  1.9e-125  408.9   0.0   1   1  8.1e-126  3.1e-125  408.2   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MK216754.1           -           3636   3.1e-91  296.2   0.9   1   1   1.7e-91   6.4e-91  295.2   0.9     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MK216754.1           -           3636   2.9e-84  274.5   0.4   1   1   1.6e-84     6e-84  273.5   0.4     3   211   294   498   292   509 0.95 -
Cluster_27_aln       -            198 MK216754.1           -           3636   2.4e-72  235.2   6.6   1   1   6.2e-73   2.4e-72  235.2   6.6     3   198   504   700   502   700 0.99 -
Cluster_24_aln       -            374 MK216754.1           -           3636   2.2e-55  180.7   8.4   1   1   5.7e-56   2.2e-55  180.7   8.4   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 MK216754.1           -           3636   1.9e-40  130.9   2.4   1   1   8.1e-41   3.1e-40  130.2   2.4    44   477  1374  1839  1358  1857 0.77 -
Cluster_21_aln       -            629 MK216754.1           -           3636   5.5e-38  122.8   1.2   1   1   2.2e-38   8.5e-38  122.1   1.2   129   486  1471  1845  1371  1862 0.76 -
Cluster_28_aln       -            101 MK216754.1           -           3636   1.7e-31  100.5   4.6   1   1   1.5e-31   5.7e-31   98.9   4.6     5    98   189   286   185   289 0.91 -
Cluster_29_aln       -             64 MK216754.1           -           3636   7.1e-27   85.6   0.1   1   1   4.3e-27   1.6e-26   84.4   0.1     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MK216754.1           -           3636   9.9e-21   66.0   0.0   1   1   6.7e-21   2.6e-20   64.7   0.0     1   210  2413  2627  2413  2631 0.87 -
Cluster_19_aln       -            569 MK216754.1           -           3636   1.5e-19   61.9   0.0   1   1   6.3e-20   2.4e-19   61.2   0.0    43   411  3082  3478  3073  3490 0.77 -
Cluster_10_aln       -            594 MK216754.1           -           3636   1.4e-16   52.2   0.0   1   1   6.5e-17   2.5e-16   51.3   0.0   116   331  3151  3371  3138  3421 0.79 -
Cluster_1_aln        -            621 MK216754.1           -           3636     2e-15   48.3   0.2   1   1   8.6e-16   3.3e-15   47.6   0.2   128   481  1472  1842  1365  1862 0.70 -
Cluster_58_aln       -            487 MK216754.1           -           3636   1.8e-09   28.6   0.0   1   1   1.2e-09   4.4e-09   27.3   0.0     5   211  2416  2627  2413  2635 0.78 -
Cluster_20_aln       -            683 MH885413.1           -           3636         0 1091.4   4.7   1   1         0         0 1091.1   4.7     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MH885413.1           -           3636         0 1026.4   0.0   1   1         0         0 1025.7   0.0     9   713  2923  3623  2918  3628 0.96 -
Cluster_56_aln       -            359 MH885413.1           -           3636    9e-214  701.5  18.5   1   1  2.2e-214    9e-214  701.5  18.5     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MH885413.1           -           3636  4.8e-145  475.2   0.8   1   1  2.4e-145  9.6e-145  474.2   0.8     3   345  2076  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MH885413.1           -           3636  2.2e-129  421.8   0.0   1   1  8.8e-130  3.6e-129  421.1   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MH885413.1           -           3636  3.7e-104  338.3   0.9   1   1    2e-104  8.1e-104  337.2   0.9     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MH885413.1           -           3636   8.1e-85  276.3   0.5   1   1   3.9e-85   1.6e-84  275.4   0.5     3   212   294   499   292   510 0.96 -
Cluster_27_aln       -            198 MH885413.1           -           3636   4.7e-73  237.5   6.5   1   1   1.2e-73   4.7e-73  237.5   6.5     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MH885413.1           -           3636   1.4e-56  184.7   7.4   1   1   3.4e-57   1.4e-56  184.7   7.4   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 MH885413.1           -           3636   1.3e-40  131.5   1.7   1   1   5.1e-41   2.1e-40  130.8   1.7    43   477  1373  1839  1358  1857 0.76 -
Cluster_21_aln       -            629 MH885413.1           -           3636   7.7e-38  122.3   0.9   1   1     3e-38   1.2e-37  121.6   0.9   129   486  1471  1845  1376  1862 0.77 -
Cluster_28_aln       -            101 MH885413.1           -           3636   7.6e-33  104.9   4.4   1   1   6.8e-33   2.8e-32  103.1   4.4     3    99   190   287   186   289 0.94 -
Cluster_29_aln       -             64 MH885413.1           -           3636   1.9e-27   87.4   0.0   1   1   1.1e-27   4.3e-27   86.3   0.0     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MH885413.1           -           3636   1.5e-18   58.8   0.0   1   1   6.2e-19   2.5e-18   58.1   0.0     1   210  2413  2627  2413  2630 0.91 -
Cluster_19_aln       -            569 MH885413.1           -           3636   3.7e-17   54.0   0.0   1   1   1.4e-17   5.8e-17   53.3   0.0    43   411  3082  3478  3069  3491 0.75 -
Cluster_1_aln        -            621 MH885413.1           -           3636   1.2e-15   49.0   0.2   1   1     5e-16     2e-15   48.3   0.2   119   481  1464  1842  1370  1862 0.74 -
Cluster_10_aln       -            594 MH885413.1           -           3636   2.3e-15   48.2   0.0   1   1   9.9e-16     4e-15   47.4   0.0   118   329  3153  3369  3143  3412 0.79 -
Cluster_58_aln       -            487 MH885413.1           -           3636   1.8e-07   22.0   0.0   1   1   8.4e-08   3.4e-07   21.1   0.0     5   210  2416  2626  2413  2636 0.74 -
Cluster_20_aln       -            683 MK347474.1           -           3636         0 1089.0   4.1   1   1         0         0 1088.7   4.1     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MK347474.1           -           3636         0 1031.2   0.1   1   1         0         0 1030.5   0.1    10   690  2924  3604  2918  3629 0.96 -
Cluster_56_aln       -            359 MK347474.1           -           3636  7.1e-209  685.4  18.7   1   1  6.2e-209  2.5e-208  683.6  18.9     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MK347474.1           -           3636  5.9e-144  471.6   1.1   1   1  1.5e-144  5.9e-144  471.6   1.1     5   345  2078  2410  2074  2412 0.95 -
Cluster_61_aln       -            220 MK347474.1           -           3636  4.6e-125  407.6   0.0   1   1  1.9e-125  7.8e-125  406.9   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MK347474.1           -           3636   2.4e-92  299.8   1.1   1   1   1.2e-92   4.7e-92  298.9   1.1     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MK347474.1           -           3636   2.9e-84  274.5   0.4   1   1   1.5e-84     6e-84  273.5   0.4     3   211   294   498   292   509 0.95 -
Cluster_27_aln       -            198 MK347474.1           -           3636   2.4e-72  235.2   6.6   1   1   5.9e-73   2.4e-72  235.2   6.6     3   198   504   700   502   700 0.99 -
Cluster_24_aln       -            374 MK347474.1           -           3636   4.1e-56  183.1   8.1   1   1     1e-56   4.1e-56  183.1   8.1   100   372   699   940   695   942 0.89 -
Cluster_11_aln       -            627 MK347474.1           -           3636   1.5e-40  131.3   2.4   1   1   5.8e-41   2.4e-40  130.6   2.4    44   477  1374  1839  1358  1857 0.77 -
Cluster_21_aln       -            629 MK347474.1           -           3636     4e-38  123.2   1.2   1   1   1.5e-38   6.2e-38  122.6   1.2   129   486  1471  1845  1371  1862 0.76 -
Cluster_28_aln       -            101 MK347474.1           -           3636   1.7e-31  100.6   4.6   1   1   1.4e-31   5.7e-31   98.9   4.6     5    98   189   286   185   289 0.91 -
Cluster_29_aln       -             64 MK347474.1           -           3636   7.1e-27   85.6   0.1   1   1   4.1e-27   1.6e-26   84.4   0.1     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MK347474.1           -           3636   1.3e-20   65.6   0.0   1   1   8.4e-21   3.4e-20   64.2   0.0     1   210  2413  2627  2413  2631 0.87 -
Cluster_19_aln       -            569 MK347474.1           -           3636   1.5e-19   61.9   0.0   1   1     6e-20   2.4e-19   61.2   0.0    43   411  3082  3478  3073  3490 0.77 -
Cluster_10_aln       -            594 MK347474.1           -           3636   1.4e-16   52.2   0.0   1   1   6.1e-17   2.5e-16   51.3   0.0   116   331  3151  3371  3138  3421 0.79 -
Cluster_1_aln        -            621 MK347474.1           -           3636     1e-15   49.2   0.3   1   1   4.2e-16   1.7e-15   48.5   0.3   128   481  1472  1842  1365  1862 0.70 -
Cluster_58_aln       -            487 MK347474.1           -           3636   1.2e-09   29.2   0.0   1   1   7.3e-10   2.9e-09   27.9   0.0     5   211  2416  2627  2413  2636 0.78 -
Cluster_20_aln       -            683 MK347475.1           -           3636         0 1091.7   6.0   1   1         0         0 1091.4   6.0     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MK347475.1           -           3636         0 1024.3   0.0   1   1         0         0 1023.7   0.0    10   691  2924  3605  2918  3627 0.96 -
Cluster_56_aln       -            359 MK347475.1           -           3636  5.4e-211  692.3  17.2   1   1  3.1e-211  1.3e-210  691.1  17.2     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MK347475.1           -           3636  3.4e-144  472.4   1.4   1   1  1.5e-144  6.4e-144  471.5   1.4    21   345  2091  2410  2074  2412 0.95 -
Cluster_61_aln       -            220 MK347475.1           -           3636  1.4e-122  399.5   0.0   1   1  6.3e-123  2.7e-122  398.6   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MK347475.1           -           3636   5.3e-97  315.0   0.6   1   1   2.3e-97     1e-96  314.1   0.6     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MK347475.1           -           3636   1.3e-84  275.7   0.2   1   1     6e-85   2.6e-84  274.7   0.2     3   212   294   499   292   510 0.95 -
Cluster_27_aln       -            198 MK347475.1           -           3636   1.5e-72  235.9   7.5   1   1   3.6e-73   1.5e-72  235.9   7.5     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MK347475.1           -           3636   8.9e-57  185.3   8.7   1   1   2.1e-57   8.9e-57  185.3   8.7   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 MK347475.1           -           3636   1.2e-40  131.6   2.2   1   1   4.5e-41   1.9e-40  130.9   2.2    44   477  1374  1839  1357  1859 0.76 -
Cluster_21_aln       -            629 MK347475.1           -           3636   4.6e-38  123.0   1.1   1   1   1.7e-38   7.4e-38  122.3   1.1   129   486  1471  1845  1367  1862 0.75 -
Cluster_28_aln       -            101 MK347475.1           -           3636   1.5e-31  100.7   6.7   1   1   3.5e-32   1.5e-31  100.7   6.7     3    97   190   285   185   289 0.92 -
Cluster_29_aln       -             64 MK347475.1           -           3636   3.8e-27   86.5   0.0   1   1   2.1e-27   8.9e-27   85.3   0.0     1    62  2008  2069  2008  2072 0.95 -
Cluster_36_aln       -            498 MK347475.1           -           3636   5.7e-19   60.2   0.0   1   1   2.3e-19   9.6e-19   59.5   0.0     1   210  2413  2627  2413  2633 0.88 -
Cluster_19_aln       -            569 MK347475.1           -           3636   9.3e-18   55.9   0.0   1   1   3.6e-18   1.5e-17   55.2   0.0    43   411  3082  3478  3078  3490 0.77 -
Cluster_1_aln        -            621 MK347475.1           -           3636   7.5e-16   49.7   0.4   1   1     3e-16   1.3e-15   48.9   0.4   119   481  1464  1842  1365  1868 0.72 -
Cluster_10_aln       -            594 MK347475.1           -           3636   4.7e-15   47.1   0.0   1   1   2.1e-15     9e-15   46.2   0.0   140   330  3172  3370  3147  3413 0.78 -
Cluster_58_aln       -            487 MK347475.1           -           3636   1.4e-06   19.0   0.0   1   1   6.1e-07   2.6e-06   18.2   0.0     3   210  2415  2626  2413  2632 0.74 -
Cluster_20_aln       -            683 MK347476.1           -           3636         0 1091.7   6.0   1   1         0         0 1091.4   6.0     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MK347476.1           -           3636         0 1024.3   0.0   1   1         0         0 1023.7   0.0    10   691  2924  3605  2918  3627 0.96 -
Cluster_56_aln       -            359 MK347476.1           -           3636  5.4e-211  692.3  17.2   1   1  3.1e-211  1.3e-210  691.1  17.2     1   359   924  1282   924  1282 1.00 -
